timestamp_utc	step	command	exit_code	result	log_path
2026-02-18T18:34:44Z	targeted_shell_syntax_v0_1_1	bash -n tools/check-release-tag-discipline.sh tools/collect_release_evidence.sh tools/test_release_gate1_hardening.sh	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T183444Z-targeted_shell_syntax_v0_1_1.log
2026-02-18T18:34:44Z	targeted_release_tag_discipline_pass_v0_1_1	bash tools/check-release-tag-discipline.sh --tag v0.1.1	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T183444Z-targeted_release_tag_discipline_pass_v0_1_1.log
2026-02-18T18:34:44Z	targeted_release_tag_discipline_expected_fail_v0_1_1	bash tools/check-release-tag-discipline.sh --tag v0.1.1 --release-notes <incomplete-temp-file> (expect fail)	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T183444Z-targeted_release_tag_discipline_expected_fail_v0_1_1.log
2026-02-18T18:34:44Z	full_release_gate1_hardening_suite_v0_1_1	bash tools/test_release_gate1_hardening.sh	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T183444Z-full_release_gate1_hardening_suite_v0_1_1.log
2026-02-18T18:35:18Z	release_stage_files_v0_1_1	git add .github/workflows/ci.yml .github/workflows/release-sbom.yml CHANGELOG.md release_notes/v0.1.1.md	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T183518Z-release_stage_files_v0_1_1.log
2026-02-18T18:35:18Z	release_commit_v0_1_1	git commit -m 'release(gate1): harden tag discipline and sbom workflow for v0.1.1'	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T183518Z-release_commit_v0_1_1.log
2026-02-18T18:35:18Z	release_push_branch_v0_1_1	git push -u origin codex/prod-go-closure-batch3	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T183518Z-release_push_branch_v0_1_1.log
2026-02-18T18:35:19Z	release_create_signed_tag_v0_1_1	git -c gpg.format=ssh -c user.signingkey=/Users/ethanurbanski/arco/.git/worktrees/codex-prod-go-closure-batch3/gate1-signing/ci_signing_key tag -s v0.1.1 -m 'v0.1.1'	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T183519Z-release_create_signed_tag_v0_1_1.log
2026-02-18T18:35:19Z	release_push_tag_v0_1_1	git push origin refs/tags/v0.1.1	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T183519Z-release_push_tag_v0_1_1.log
2026-02-18T18:48:17Z	external_fetch_sbom_run_json_v0_1_1	gh run view 22152649590 --repo daxis-io/arco --json databaseId,status,conclusion,url,createdAt,updatedAt,workflowName,headSha,headBranch,event > '/Users/ethanurbanski/arco/.worktrees/codex-prod-go-closure-batch3/release_evidence/2026-02-12-prod-readiness/gate-1/github-run/v0.1.1/release-sbom-run-failed.json'	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T184817Z-external_fetch_sbom_run_json_v0_1_1.log
2026-02-18T18:48:18Z	external_fetch_sbom_jobs_json_v0_1_1	gh api repos/daxis-io/arco/actions/runs/22152649590/jobs > '/Users/ethanurbanski/arco/.worktrees/codex-prod-go-closure-batch3/release_evidence/2026-02-12-prod-readiness/gate-1/github-run/v0.1.1/release-sbom-run-failed-jobs.json'	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T184818Z-external_fetch_sbom_jobs_json_v0_1_1.log
2026-02-18T18:48:18Z	external_fetch_sbom_run_log_v0_1_1	gh run view 22152649590 --repo daxis-io/arco --log > '/Users/ethanurbanski/arco/.worktrees/codex-prod-go-closure-batch3/release_evidence/2026-02-12-prod-readiness/gate-1/github-run/v0.1.1/release-sbom-run-failed.log'	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T184818Z-external_fetch_sbom_run_log_v0_1_1.log
2026-02-18T18:48:20Z	external_fetch_ci_run_json_snapshot_v0_1_1	gh run view 22152649583 --repo daxis-io/arco --json databaseId,status,conclusion,url,createdAt,updatedAt,workflowName,headSha,headBranch,event > '/Users/ethanurbanski/arco/.worktrees/codex-prod-go-closure-batch3/release_evidence/2026-02-12-prod-readiness/gate-1/github-run/v0.1.1/ci-run-snapshot.json'	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T184820Z-external_fetch_ci_run_json_snapshot_v0_1_1.log
2026-02-18T18:48:20Z	external_fetch_ci_jobs_json_snapshot_v0_1_1	gh api repos/daxis-io/arco/actions/runs/22152649583/jobs > '/Users/ethanurbanski/arco/.worktrees/codex-prod-go-closure-batch3/release_evidence/2026-02-12-prod-readiness/gate-1/github-run/v0.1.1/ci-run-jobs-snapshot.json'	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T184820Z-external_fetch_ci_jobs_json_snapshot_v0_1_1.log
2026-02-18T18:50:28Z	targeted_shell_syntax_v0_1_2	bash -n tools/check-release-tag-discipline.sh tools/collect_release_evidence.sh tools/test_release_gate1_hardening.sh	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T185028Z-targeted_shell_syntax_v0_1_2.log
2026-02-18T18:50:28Z	targeted_release_tag_discipline_pass_v0_1_2	bash tools/check-release-tag-discipline.sh --tag v0.1.2	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T185028Z-targeted_release_tag_discipline_pass_v0_1_2.log
2026-02-18T18:50:28Z	targeted_release_tag_discipline_expected_fail_v0_1_2	bash tools/check-release-tag-discipline.sh --tag v0.1.2 --release-notes <incomplete-temp-file> (expect fail)	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T185028Z-targeted_release_tag_discipline_expected_fail_v0_1_2.log
2026-02-18T18:50:56Z	targeted_shell_syntax_v0_1_2_post_test_update	bash -n tools/test_release_gate1_hardening.sh	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T185056Z-targeted_shell_syntax_v0_1_2_post_test_update.log
2026-02-18T18:50:56Z	full_release_gate1_hardening_suite_v0_1_2_post_test_update	bash tools/test_release_gate1_hardening.sh	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T185056Z-full_release_gate1_hardening_suite_v0_1_2_post_test_update.log
2026-02-18T18:51:08Z	release_stage_files_v0_1_2	git add .github/workflows/release-sbom.yml CHANGELOG.md release_notes/v0.1.2.md tools/test_release_gate1_hardening.sh	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T185108Z-release_stage_files_v0_1_2.log
2026-02-18T18:51:08Z	release_commit_v0_1_2	git commit -m 'release(gate1): fix sbom wait check-run lookup for v0.1.2'	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T185108Z-release_commit_v0_1_2.log
2026-02-18T18:51:08Z	release_push_branch_v0_1_2	git push origin codex/prod-go-closure-batch3	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T185108Z-release_push_branch_v0_1_2.log
2026-02-18T18:51:09Z	release_create_signed_tag_v0_1_2	git -c gpg.format=ssh -c user.signingkey=/Users/ethanurbanski/arco/.git/worktrees/codex-prod-go-closure-batch3/gate1-signing/ci_signing_key tag -s v0.1.2 -m 'v0.1.2'	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T185109Z-release_create_signed_tag_v0_1_2.log
2026-02-18T18:51:09Z	release_push_tag_v0_1_2	git push origin refs/tags/v0.1.2	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T185109Z-release_push_tag_v0_1_2.log
2026-02-18T18:51:42Z	external_wait_v0_1_2_sbom_and_discipline	gh run view 22153182402 + gh api commits/<sha>/check-runs (poll until SBOM+discipline success)	1	FAIL	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T185140Z-external_wait_v0_1_2_sbom_and_discipline.log
2026-02-18T18:51:57Z	external_fetch_sbom_run_json_v0_1_2	gh run view 22153182402 --repo daxis-io/arco --json databaseId,status,conclusion,url,createdAt,updatedAt,workflowName,headSha,headBranch,event > '/Users/ethanurbanski/arco/.worktrees/codex-prod-go-closure-batch3/release_evidence/2026-02-12-prod-readiness/gate-1/github-run/v0.1.2/release-sbom-run.json'	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T185157Z-external_fetch_sbom_run_json_v0_1_2.log
2026-02-18T18:51:57Z	external_fetch_sbom_jobs_json_v0_1_2	gh api repos/daxis-io/arco/actions/runs/22153182402/jobs > '/Users/ethanurbanski/arco/.worktrees/codex-prod-go-closure-batch3/release_evidence/2026-02-12-prod-readiness/gate-1/github-run/v0.1.2/release-sbom-run-jobs.json'	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T185157Z-external_fetch_sbom_jobs_json_v0_1_2.log
2026-02-18T18:51:58Z	external_fetch_sbom_run_log_v0_1_2	gh run view 22153182402 --repo daxis-io/arco --log > '/Users/ethanurbanski/arco/.worktrees/codex-prod-go-closure-batch3/release_evidence/2026-02-12-prod-readiness/gate-1/github-run/v0.1.2/release-sbom-run.log'	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T185158Z-external_fetch_sbom_run_log_v0_1_2.log
2026-02-18T18:51:59Z	external_fetch_ci_run_json_v0_1_2	gh run view 22153182408 --repo daxis-io/arco --json databaseId,status,conclusion,url,createdAt,updatedAt,workflowName,headSha,headBranch,event > '/Users/ethanurbanski/arco/.worktrees/codex-prod-go-closure-batch3/release_evidence/2026-02-12-prod-readiness/gate-1/github-run/v0.1.2/ci-run.json'	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T185159Z-external_fetch_ci_run_json_v0_1_2.log
2026-02-18T18:52:00Z	external_fetch_ci_jobs_json_v0_1_2	gh api repos/daxis-io/arco/actions/runs/22153182408/jobs > '/Users/ethanurbanski/arco/.worktrees/codex-prod-go-closure-batch3/release_evidence/2026-02-12-prod-readiness/gate-1/github-run/v0.1.2/ci-run-jobs.json'	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T185200Z-external_fetch_ci_jobs_json_v0_1_2.log
2026-02-18T18:53:11Z	targeted_release_tag_discipline_pass_v0_1_3	bash tools/check-release-tag-discipline.sh --tag v0.1.3	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T185311Z-targeted_release_tag_discipline_pass_v0_1_3.log
2026-02-18T18:53:12Z	targeted_release_tag_discipline_expected_fail_v0_1_3	bash tools/check-release-tag-discipline.sh --tag v0.1.3 --release-notes <incomplete-temp-file> (expect fail)	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T185312Z-targeted_release_tag_discipline_expected_fail_v0_1_3.log
2026-02-18T18:53:12Z	full_release_gate1_hardening_suite_v0_1_3	bash tools/test_release_gate1_hardening.sh	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T185312Z-full_release_gate1_hardening_suite_v0_1_3.log
2026-02-18T18:53:30Z	release_stage_files_v0_1_3	git add CHANGELOG.md release_notes/v0.1.3.md	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T185330Z-release_stage_files_v0_1_3.log
2026-02-18T18:53:30Z	release_commit_v0_1_3	git commit -m 'release(gate1): align signed tag identity for v0.1.3 verification'	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T185330Z-release_commit_v0_1_3.log
2026-02-18T18:53:30Z	release_push_branch_v0_1_3	git push origin codex/prod-go-closure-batch3	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T185330Z-release_push_branch_v0_1_3.log
2026-02-18T18:53:34Z	release_create_signed_tag_v0_1_3	git -c user.name='Ethan Urbanski' -c user.email='ethanurbanski@gmail.com' -c gpg.format=ssh -c user.signingkey=/Users/ethanurbanski/arco/.git/worktrees/codex-prod-go-closure-batch3/gate1-signing/ci_signing_key tag -s v0.1.3 -m 'v0.1.3'	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T185334Z-release_create_signed_tag_v0_1_3.log
2026-02-18T18:53:34Z	release_push_tag_v0_1_3	git push origin refs/tags/v0.1.3	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T185334Z-release_push_tag_v0_1_3.log
2026-02-18T18:54:21Z	external_wait_v0_1_3_sbom_and_discipline	gh run view 22153266669 + gh api commits/<sha>/check-runs (poll until SBOM+discipline success)	1	FAIL	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T185403Z-external_wait_v0_1_3_sbom_and_discipline.log
2026-02-18T18:56:06Z	targeted_shell_syntax_v0_1_4	bash -n tools/check-release-tag-discipline.sh tools/collect_release_evidence.sh tools/test_release_gate1_hardening.sh	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T185606Z-targeted_shell_syntax_v0_1_4.log
2026-02-18T18:56:06Z	targeted_release_tag_discipline_pass_v0_1_4	bash tools/check-release-tag-discipline.sh --tag v0.1.4	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T185606Z-targeted_release_tag_discipline_pass_v0_1_4.log
2026-02-18T18:56:07Z	targeted_release_tag_discipline_expected_fail_v0_1_4	bash tools/check-release-tag-discipline.sh --tag v0.1.4 --release-notes <incomplete-temp-file> (expect fail)	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T185607Z-targeted_release_tag_discipline_expected_fail_v0_1_4.log
2026-02-18T18:56:07Z	full_release_gate1_hardening_suite_v0_1_4	bash tools/test_release_gate1_hardening.sh	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T185607Z-full_release_gate1_hardening_suite_v0_1_4.log
2026-02-18T18:56:25Z	release_stage_files_v0_1_4	git add .github/workflows/release-sbom.yml .github/release-signers.allowed CHANGELOG.md RELEASE.md tools/collect_release_evidence.sh tools/test_release_gate1_hardening.sh release_notes/v0.1.4.md	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T185625Z-release_stage_files_v0_1_4.log
2026-02-18T18:56:25Z	release_commit_v0_1_4	git commit -m 'release(gate1): verify signed tags with repo-pinned signers for v0.1.4'	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T185625Z-release_commit_v0_1_4.log
2026-02-18T18:56:25Z	release_push_branch_v0_1_4	git push origin codex/prod-go-closure-batch3	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T185625Z-release_push_branch_v0_1_4.log
2026-02-18T18:56:26Z	release_create_signed_tag_v0_1_4	git -c user.name='Ethan Urbanski' -c user.email='ethanurbanski@gmail.com' -c gpg.format=ssh -c user.signingkey=/Users/ethanurbanski/arco/.git/worktrees/codex-prod-go-closure-batch3/gate1-signing/ci_signing_key tag -s v0.1.4 -m 'v0.1.4'	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T185626Z-release_create_signed_tag_v0_1_4.log
2026-02-18T18:56:26Z	release_push_tag_v0_1_4	git push origin refs/tags/v0.1.4	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T185626Z-release_push_tag_v0_1_4.log
2026-02-18T18:57:24Z	external_wait_v0_1_4_sbom_and_discipline	gh run view 22153366267 + gh api commits/<sha>/check-runs (poll until SBOM+discipline success)	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T185649Z-external_wait_v0_1_4_sbom_and_discipline.log
2026-02-18T18:57:44Z	external_fetch_sbom_run_json_v0_1_4	gh run view 22153366267 --repo daxis-io/arco --json databaseId,status,conclusion,url,createdAt,updatedAt,workflowName,headSha,headBranch,event > '/Users/ethanurbanski/arco/.worktrees/codex-prod-go-closure-batch3/release_evidence/2026-02-12-prod-readiness/gate-1/github-run/v0.1.4/release-sbom-run.json'	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T185744Z-external_fetch_sbom_run_json_v0_1_4.log
2026-02-18T18:57:45Z	external_fetch_sbom_jobs_json_v0_1_4	gh api repos/daxis-io/arco/actions/runs/22153366267/jobs > '/Users/ethanurbanski/arco/.worktrees/codex-prod-go-closure-batch3/release_evidence/2026-02-12-prod-readiness/gate-1/github-run/v0.1.4/release-sbom-run-jobs.json'	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T185745Z-external_fetch_sbom_jobs_json_v0_1_4.log
2026-02-18T18:57:45Z	external_fetch_sbom_artifacts_json_v0_1_4	gh api repos/daxis-io/arco/actions/runs/22153366267/artifacts > '/Users/ethanurbanski/arco/.worktrees/codex-prod-go-closure-batch3/release_evidence/2026-02-12-prod-readiness/gate-1/github-run/v0.1.4/release-sbom-run-artifacts.json'	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T185745Z-external_fetch_sbom_artifacts_json_v0_1_4.log
2026-02-18T18:57:46Z	external_fetch_sbom_run_log_v0_1_4	gh run view 22153366267 --repo daxis-io/arco --log > '/Users/ethanurbanski/arco/.worktrees/codex-prod-go-closure-batch3/release_evidence/2026-02-12-prod-readiness/gate-1/github-run/v0.1.4/release-sbom-run.log'	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T185746Z-external_fetch_sbom_run_log_v0_1_4.log
2026-02-18T18:57:48Z	external_fetch_ci_run_json_v0_1_4	gh run view 22153366241 --repo daxis-io/arco --json databaseId,status,conclusion,url,createdAt,updatedAt,workflowName,headSha,headBranch,event > '/Users/ethanurbanski/arco/.worktrees/codex-prod-go-closure-batch3/release_evidence/2026-02-12-prod-readiness/gate-1/github-run/v0.1.4/ci-run.json'	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T185748Z-external_fetch_ci_run_json_v0_1_4.log
2026-02-18T18:57:48Z	external_fetch_ci_jobs_json_v0_1_4	gh api repos/daxis-io/arco/actions/runs/22153366241/jobs > '/Users/ethanurbanski/arco/.worktrees/codex-prod-go-closure-batch3/release_evidence/2026-02-12-prod-readiness/gate-1/github-run/v0.1.4/ci-run-jobs.json'	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T185748Z-external_fetch_ci_jobs_json_v0_1_4.log
2026-02-18T18:58:02Z	external_fetch_commit_check_runs_v0_1_4	gh api repos/daxis-io/arco/commits/b26c3d872f82d4cee3252a0d373f0cc56e13997c/check-runs > '/Users/ethanurbanski/arco/.worktrees/codex-prod-go-closure-batch3/release_evidence/2026-02-12-prod-readiness/gate-1/github-run/v0.1.4/check-runs.json'	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T185802Z-external_fetch_commit_check_runs_v0_1_4.log
2026-02-18T18:58:03Z	external_fetch_release_view_v0_1_4	gh release view v0.1.4 --repo daxis-io/arco --json tagName,url,isDraft,isPrerelease,publishedAt,assets > '/Users/ethanurbanski/arco/.worktrees/codex-prod-go-closure-batch3/release_evidence/2026-02-12-prod-readiness/gate-1/github-run/v0.1.4/release-view.json'	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T185803Z-external_fetch_release_view_v0_1_4.log
2026-02-18T18:58:04Z	external_download_sbom_artifact_pack_v0_1_4	gh run download 22153366267 --repo daxis-io/arco --dir '/Users/ethanurbanski/arco/.worktrees/codex-prod-go-closure-batch3/release_evidence/2026-02-12-prod-readiness/gate-1/release-assets/v0.1.4'	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T185804Z-external_download_sbom_artifact_pack_v0_1_4.log
2026-02-18T18:58:05Z	external_list_downloaded_release_assets_v0_1_4	find '/Users/ethanurbanski/arco/.worktrees/codex-prod-go-closure-batch3/release_evidence/2026-02-12-prod-readiness/gate-1/release-assets/v0.1.4' -maxdepth 3 -type f | LC_ALL=C sort > '/Users/ethanurbanski/arco/.worktrees/codex-prod-go-closure-batch3/release_evidence/2026-02-12-prod-readiness/gate-1/github-run/v0.1.4/downloaded-artifacts.txt'	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T185805Z-external_list_downloaded_release_assets_v0_1_4.log
2026-02-18T18:58:35Z	targeted_collector_create_pack_v0_1_4	bash tools/collect_release_evidence.sh --tag v0.1.4 > '/Users/ethanurbanski/arco/.worktrees/codex-prod-go-closure-batch3/release_evidence/2026-02-12-prod-readiness/gate-1/latest-pack-path.txt'	0	PASS	release_evidence/2026-02-12-prod-readiness/gate-1/command-logs/2026-02-18T185835Z-targeted_collector_create_pack_v0_1_4.log
